"Date","NVDA","SOXL","XOM","CLS.TO"
"2019-05-01",0.449991627141131,0.40299535712543083,0.3457697877791553,0.3283064903705056
"2019-06-01",0.4470475739194526,0.37853436465555024,0.34497826151125877,0.3106399133910082
"2019-07-01",0.4440645099845746,0.3571043709750871,0.3407247988870799,0.2975819957559906
"2019-08-01",0.44015832160652896,0.32185758764612626,0.3303494845682052,0.28097401984164105
"2019-09-01",0.43642829609299916,0.3051063836851478,0.31405787975735233,0.27256728100522676
"2019-10-01",0.4350437675119429,0.33756397843245617,0.3017524997144274,0.26688560381153587
"2019-11-01",0.43536361065926155,0.3807788529372711,0.2928603935736859,0.26313993293484056
"2019-12-01",0.4369237966900646,0.4726412363471275,0.30788601759389345,0.2645987650260308
"2020-01-01",0.43825653580260615,0.5343355293585459,0.30063636332577304,0.2672601544258591
"2020-02-01",0.4398392716670429,0.5606840506996462,0.26935421607736476,0.2655213205744151
"2020-03-01",0.44070618202930006,0.5229117948931771,0.22313949819187862,0.2612059620550934
"2020-04-01",0.4420014922023476,0.46355591032049037,0.19121298246065335,0.26882751499886143
"2020-05-01",0.44596164900741186,0.48664420472715686,0.17308094294864304,0.28009540023458684
"2020-06-01",0.4496058132662806,0.4903874282355153,0.14925043917394465,0.2892908977417293
"2020-07-01",0.45409056886051724,0.4983592055656255,0.12838088187713903,0.2979921269443342
"2020-08-01",0.46064055468063236,0.543342215555565,0.1128397651204605,0.30726956877898987
"2020-09-01",0.4672196624832539,0.5724996676850024,0.09551269297356847,0.31273352473219196
"2020-10-01",0.47262848936962104,0.5854889327927767,0.08208410950437817,0.3127232429563772
"2020-11-01",0.47818942204753995,0.6584168907561152,0.07235149336432169,0.315371639167298
"2020-12-01",0.4829430399433702,0.7146131325787436,0.06409329344374669,0.3168297770435329
"2021-01-01",0.48808997617158806,0.8004630196697172,0.06241306508643349,0.31396864577822414
"2021-02-01",0.49282242618244604,0.8954225454803045,0.06832332642827793,0.3240379481018322
"2021-03-01",0.49737178178653124,0.9617120118237565,0.08424790518547787,0.344806633169551
"2021-04-01",0.5022865371578723,0.9838627323694098,0.09811227487695207,0.35480492673708725
"2021-05-01",0.5066443698541726,0.9934956859874255,0.1166338978997567,0.36382372495474546
"2021-06-01",0.5128921326887024,0.997521045391614,0.14321411613882612,0.3717318725647979
"2021-07-01",0.5176456711070914,0.9989477006206097,0.17242056586809643,0.3765035201559117
"2021-08-01",0.5218200729785211,0.9995311797458071,0.20546324945091698,0.3864584484007309
"2021-09-01",0.5246370233552468,0.9997507081650107,0.2610612988687051,0.3965893333799108
"2021-10-01",0.5313612997324857,0.9998914598702077,0.3341928466443766,0.41338280679594436
"2021-11-01",0.5417961385743515,0.999955004301524,0.39610930827647156,0.42561377726304145
"2021-12-01",0.5499824785639361,0.999979155830244,0.44822647052832826,0.436582813601664
"2022-01-01",0.5548108952058228,0.9999778046239387,0.5215865861916197,0.4526581544481464
"2022-02-01",0.5588814388735646,0.9999665847414785,0.5797717341505972,0.4652487949988679
"2022-03-01",0.5656020330746682,0.9999478597645031,0.6402246393752524,0.47660689403081485
"2022-04-01",0.5644014885299616,0.9998771752909436,0.6971737423915286,0.48581416186264154
"2022-05-01",0.5615806745842696,0.9996825083187122,0.7553222615565633,0.49224503073615417
"2022-06-01",0.5525284585390586,0.9984970982985225,0.789050298055307,0.4980087581632439
"2022-07-01",0.546154920722063,0.9944658381881891,0.8372892030812966,0.5019313597144148
"2022-08-01",0.5344763938894305,0.9728028311475871,0.8766526222902165,0.5017280557793997
"2022-09-01",0.5224913743742478,0.8933039772355699,0.8992820502703611,0.5005680198716596
"2022-10-01",0.5064795580644753,0.5846054203917898,0.9253158797875014,0.5039643528484755
"2022-11-01",0.4854072619170263,0.1116460783037853,0.9476794107648289,0.5052558369123913
"2022-12-01",0.46640301629259806,0.008784224427973518,0.9630555202935305,0.5040480615786074
"2023-01-01",0.45625663579151676,0.00216436649520414,0.9704372306773815,0.5039643505675805
"2023-02-01",0.4491650054946056,6.06671178068309e-4,0.9739533959313503,0.5021824966323631
"2023-03-01",0.44218959701093624,1.8906373259412008e-4,0.9750440157541629,0.4964301923753095
"2023-04-01",0.44474040454278585,1.185558045911561e-4,0.9774558666821977,0.4901767296383077
"2023-05-01",0.4548922139624725,8.39895608947315e-5,0.9745108123971529,0.4926395949544802
"2023-06-01",0.4722674143013097,1.2192408770806578e-4,0.9748968850622144,0.504861219499154
"2023-07-01",0.49005725494585967,1.4995954036664525e-4,0.9720422447360986,0.5389259875141017
"2023-08-01",0.5140490539878325,2.1943332091319868e-4,0.9699386707201402,0.5775289095832432
"2023-09-01",0.5370123178074064,3.45196628118184e-4,0.9711082276385798,0.6242484871466151
"2023-10-01",0.5560971997798263,4.7396224912337614e-4,0.9614647650351166,0.6548041311768796
"2023-11-01",0.5759214589719214,7.843201980417196e-4,0.9482390811691048,0.6945296817792982
"2023-12-01",0.5996751581446335,0.002227662063110475,0.9308656742208524,0.7355221651544183
"2024-01-01",0.6260679862535108,0.0053082449075993535,0.9058323232770825,0.7790669832827692
"2024-02-01",0.6597960939061877,0.019159693071515622,0.8844877502710304,0.8333478011957943
"2024-03-01",0.6945596441405438,0.06282076961374372,0.870215253927174,0.8799442089708838
"2024-04-01",0.7254777967589664,0.17303190346089717,0.8450929309995859,0.9168453908170018
"2024-05-01",0.7589900612987358,0.40300908277383835,0.840233252801267,0.9493249401676114
"2024-06-01",0.7939020595014589,0.7133832828411311,0.8275571164805419,0.9692416222257604
"2024-07-01",0.8192887830370161,0.8439209124798901,0.8152665493217761,0.977686457266809
"2024-08-01",0.8421137641702742,0.9266347763404436,0.7929944747541525,0.9827358897093998
"2024-09-01",0.8659190773230134,0.9693385364086391,0.7578360240680797,0.9863461507216849
"2024-10-01",0.891668147017148,0.9886921197654338,0.7469344029784465,0.9917182282141602
"2024-11-01",0.9129821463479715,0.9950825484916513,0.7409717576398461,0.9958270490368708
"2024-12-01",0.9285998806217277,0.9968640192701198,0.726236183110342,0.9980821729598381
