"Date","NVDA","SOXL","XOM","CLS.TO"
"2021-03-01",0.4994743517810392,0.520652212811197,0.046431005242789425,0.4204385615822454
"2021-04-01",0.5004573106593345,0.5263240707014831,0.0567891072256318,0.4258038454744121
"2021-05-01",0.5013289490618126,0.5321910815512142,0.0714504115968934,0.43060011904959117
"2021-06-01",0.5025789756565786,0.5383695228538348,0.09398900928392416,0.43477453848835557
"2021-07-01",0.5035305413907795,0.5438341355869324,0.12059010368285908,0.43728014403079496
"2021-08-01",0.5043666771473968,0.5489759316960166,0.152754697371188,0.4424778521990171
"2021-09-01",0.5049312386360899,0.5529838997580457,0.21116525649355525,0.4477295903269437
"2021-10-01",0.5062801750518182,0.5582489441627492,0.29461167656906045,0.45636151007180653
"2021-11-01",0.5083779960951885,0.5638097623111538,0.36954781192889213,0.46259877808781
"2021-12-01",0.5100286491605834,0.5686559651685725,0.4345617999963233,0.46816284693322463
"2022-01-01",0.5110046308545807,0.5682608750012276,0.5273327330971989,0.47627578561175765
"2022-02-01",0.5118289747197485,0.5656852474680675,0.6005265238507655,0.48260336308323065
"2022-03-01",0.513193416373785,0.5628802008790791,0.6748117858863887,0.48829703920897893
"2022-04-01",0.5129493469211832,0.5574669154498605,0.741971763764942,0.492905652991678
"2022-05-01",0.5123764515515918,0.5514502004602891,0.8065567262792659,0.49612228214985077
"2022-06-01",0.5105430350957403,0.5415631839546943,0.841709071938323,0.49900437513390977
"2022-07-01",0.5092562800789119,0.5332282966789923,0.88845415391279,0.5009656834593654
"2022-08-01",0.5069057978738127,0.5229138691655232,0.9230173542435826,0.5008640304698553
"2022-09-01",0.5045011898917334,0.513618065294649,0.9412035946126516,0.5002840100274646
"2022-10-01",0.5012959802757898,0.5021904282347579,0.96038142509808,0.501982207577287
"2022-11-01",0.4970806558199699,0.48670802819861886,0.9751336756535182,0.5026279910533572
"2022-12-01",0.49327086966882333,0.46974230331708744,0.9841750119185775,0.5020240639577837
"2023-01-01",0.491229803946835,0.46076377875400953,0.9881349926921439,0.5019822064367857
"2023-02-01",0.4897991674367007,0.4526619677295258,0.9899213205034659,0.501091253514165
"2023-03-01",0.48838807126091055,0.44526359515735603,0.9904611803748481,0.49821507344110594
"2023-04-01",0.488904574313593,0.4423093028833299,0.9916298035733289,0.49508789077136656
"2023-05-01",0.4909548368523214,0.44013006541240224,0.9901981064520863,0.49631959807859294
"2023-06-01",0.4944480163483032,0.4424865224098486,0.9903887532729536,0.5024306671911368
"2023-07-01",0.4980112006356841,0.44379625360833796,0.9889588728834174,0.519492574429129
"2023-08-01",0.5028105231207113,0.4462074379240439,0.9878762492284384,0.5390003013796268
"2023-09-01",0.5074154872661552,0.44908065105200357,0.9884811224565512,0.5631141039653967
"2023-10-01",0.5112649684995278,0.4510933528363558,0.9832871009421552,0.5793515670134096
"2023-11-01",0.5152978546857174,0.4542951920829718,0.9754797411173599,0.6012535901224747
"2023-12-01",0.5201945970155997,0.4609478264011734,0.9642021608458367,0.6251373314186778
"2024-01-01",0.5257464574103003,0.4665042707769378,0.9462137588058795,0.6525163838958173
"2024-02-01",0.5330709333347246,0.47479317447635894,0.9294628300386739,0.6909941272274029
"2024-03-01",0.5409840203495778,0.48268264019977386,0.9176088535890609,0.7302617472645427
"2024-04-01",0.548437534794977,0.48997384248588793,0.8955802820354145,0.7685458827566455
"2024-05-01",0.5571072441971696,0.4974811560281791,0.891157745632857,0.8123204068348466
"2024-06-01",0.5670245851482175,0.5058450720941496,0.8793888438342073,0.8487943068617172
"2024-07-01",0.575006451131025,0.510816873745922,0.867667955331607,0.8687552586936593
"2024-08-01",0.5829287916544925,0.5162513825558055,0.845694421656854,0.882969420489117
"2024-09-01",0.5922004888371977,0.5221240492998928,0.8092399989797264,0.8947299454322585
"2024-10-01",0.6038610185364343,0.5286281588605303,0.7975336019238787,0.9162682586012976
"2024-11-01",0.6154123016387033,0.5339861996374023,0.7910554665786292,0.9392020792772425
"2024-12-01",0.6255272089651787,0.5368667676596857,0.7748272828970153,0.958005763347807
