"Date","P_MA","P_Risk","P_Econ","f_hybrid","AdjClose"
2020-03-31,1.01992436637758e-05,0.395496468760424,0.495054202,0.257213507601635,29.9526882171631
2020-04-30,1.49714372329776e-06,0.144088121154977,0.459765826,0.14958901251948,36.6579284667969
2020-05-31,1.58639712799722e-06,0.06451296308614,0.493092646,0.124424348993307,35.869068145752
2020-06-30,7.47580973722751e-05,0.139907257183286,0.527591513,0.161511108712263,35.9614410400391
2020-07-31,0.000192023096139524,0.0992895103251527,0.560738644,0.151940342168517,33.838493347168
2020-08-31,0.000287674208722333,0.170375258229738,0.568106378,0.181886448575384,32.1176147460938
2020-09-30,0.000187548149202831,0.464045711792753,0.575455424,0.300784388776782,28.1509799957275
2020-10-31,0.000143827255396498,0.220985770518656,0.582523469,0.204956532909621,26.7487564086914
2020-11-30,0.00062748163955238,0.642740549252634,0.593650474,0.376077307156875,31.2670192718506
2020-12-31,0.0271066590156033,0.333867695419957,0.604320771,0.265253895974224,34.6163444519043
2021-01-31,0.719740834397913,0.31775514642816,0.615238461,0.538046084530429,37.6563987731934
2021-02-28,0.994879804792118,0.355037851516192,0.628587103,0.665684483123324,45.6596374511719
2021-03-31,0.999710538109685,0.202665964817053,0.640478042,0.609046209570695,47.6819686889648
2021-04-30,0.999981007358183,0.392119127847512,0.653466324,0.687533318882278,48.8861923217773
2021-05-31,0.9999849402065,0.384828974390485,0.662978133,0.686521192438794,49.8512687683105
2021-06-30,0.999993009432297,0.225797344950785,0.672673118,0.624850765353233,54.6587104797363
2021-07-31,0.999980913206494,0.494075405929061,0.681921391,0.734006805854222,49.8843040466309
2021-08-31,0.999839369708995,0.338063994823003,0.696224599,0.674406265612799,47.2414855957031
2021-09-30,0.996973458731814,0.414862414414379,0.71015037,0.706764423258477,51.7388572692871
2021-10-31,0.996224471756841,0.312442018369168,0.723268945,0.668120385050404,56.708667755127
2021-11-30,0.9962894992259,0.376017857378456,0.730075832,0.694938109041742,52.6360626220703
2021-12-31,0.992369962391722,0.199945592394539,0.736552486,0.624236719114504,54.5468902587891
2022-01-31,0.997603842917329,0.533138671561786,0.74313141,0.760923287791646,67.7133712768555
2022-02-28,0.99994273040013,0.129637618472871,0.752022411,0.6022366217492,69.9063110351562
2022-03-31,0.999999297644513,0.081816876243413,0.759854519,0.584697373355171,74.4397659301758
2022-04-30,0.999999655395886,0.074807843553568,0.768325254,0.583588050379782,76.837272644043
2022-05-31,0.999999971250542,0.0913858910327716,0.77460762,0.591475868913326,86.5264358520508
2022-06-30,0.999999938310229,0.189530986838465,0.780964695,0.632005309059478,77.9794540405273
2022-07-31,0.999999966463808,0.0531345834719818,0.787009824,0.578655784774316,88.2595672607422
2022-08-31,0.999999220913477,0.0621375825509184,0.792980855,0.583450892385758,87.0394287109375
2022-09-30,0.999996088921716,0.110548666357064,0.798819832,0.603981868511512,80.2725219726562
2022-10-31,0.999998198965294,0.183647358521522,0.804366453,0.634331513594726,101.878349304199
2022-11-30,0.999999313560481,0.058246257869997,0.809613346,0.585220897772191,102.365615844727
2022-12-31,0.999999975784372,0.0839208741612391,0.81456662,0.596481663978244,102.225814819336
2023-01-31,0.999999898077829,0.0785559332065988,0.819599244,0.595342181313771,107.51782989502
2023-02-28,0.999998272444404,0.0649479169657822,0.822977462,0.590573968164074,101.864364624023
2023-03-31,0.999983307314728,0.0807980177882118,0.826012592,0.597515048441176,102.41471862793
2023-04-30,0.999898430005657,0.181985572088559,0.829310164,0.638615633637686,110.52123260498
2023-05-31,0.998180986114679,0.253824048680686,0.834790668,0.667760147518146,95.4289245605469
2023-06-30,0.980658405627574,0.11421995742286,0.840305787,0.606012502620173,101.033111572266
2023-07-31,0.42468738030955,0.101079094548103,0.845500228,0.379406635543061,101.023681640625
2023-08-31,0.790222311801176,0.128296174684203,0.848826291,0.537172652794151,104.744728088379
2023-09-30,0.905168236621964,0.156964603036505,0.852082174,0.595269570663388,111.672309875488
2023-10-31,0.900629064242873,0.192606845152895,0.855183206,0.608331004958307,100.531661987305
2023-11-30,0.553364499472864,0.121090210379177,0.858332907,0.441448465340817,97.5779266357422
2023-12-31,0.0106153402529903,0.118261369021326,0.861326245,0.223815932709726,95.8249130249023
2024-01-31,0.0115301493368554,0.213262075203013,0.864346679,0.262786225615947,98.5373001098633
2024-02-29,0.0309358980676468,0.169783237281895,0.867934119,0.253874477939817,100.176231384277
2024-03-31,0.778965507878381,0.410877163559782,0.871224602,0.650181988975265,112.444557189941
2024-04-30,0.998026655289512,0.166096334849281,0.874650683,0.640579332655517,114.408264160156
2024-05-31,0.999893173338683,0.166473009042225,0.877625451,0.642071563152363,113.431251525879
2024-06-30,0.9997109197119,0.196532264239405,0.880634473,0.654624168180522,112.265655517578
2024-07-31,0.999353617261144,0.118924563112969,0.883488299,0.624008931949645,115.649612426758
2024-08-31,0.999103143285868,0.162418381202068,0.886235556,0.641855720995174,115.015739440918
2024-09-30,0.99955113312587,0.116459981193261,0.888924349,0.624189315527652,115.233909606934
2024-10-31,0.998047018486389,0.0843587279069439,0.891460584,0.611254415357333,114.801361083984
2024-11-30,0.99343684109825,0.137877120084625,0.891462827,0.63081814987315,115.961364746094
2024-12-31,0.776934698619302,0.465996673579816,0.891453856,0.675463320079647,106.616348266602
